# # Time 	 Separation 	 Orbital Phase 
# 
9.093333332999999907e-01	2.989662036376378396e+00	2.369955049447812837e-02
9.119166667000000448e-01	2.989595068184645488e+00	2.384963488193846126e-02
9.144999999999999796e-01	2.989528166318587754e+00	2.399972552680971691e-02
9.170833333000000254e-01	2.989460884850041023e+00	2.415046222931757983e-02
9.196666666999999684e-01	2.989393672290436399e+00	2.430120524083418526e-02
9.222500000000000142e-01	2.989326081912693223e+00	2.445258928311877522e-02
9.248333332999999490e-01	2.989258561025721850e+00	2.460397970167726642e-02
9.274166667000000031e-01	2.989190663101863432e+00	2.475600620548505312e-02
9.300000000000000488e-01	2.989122835247870924e+00	2.490803914271290040e-02
9.325833332999999836e-01	2.989054633132337990e+00	2.506070324952504660e-02
9.351666667000000377e-01	2.988986499665365670e+00	2.521337387685697318e-02
9.377499999999999725e-01	2.988917993708007703e+00	2.536667082283706326e-02
9.403333333000000183e-01	2.988849557975233662e+00	2.551997435459320979e-02
9.429166666999999613e-01	2.988780750519652418e+00	2.567389942558144511e-02
9.455000000000000071e-01	2.988712013862232286e+00	2.582783114580899236e-02
9.480833333000000529e-01	2.988642907246770175e+00	2.598237969722736601e-02
9.506666666999999959e-01	2.988573872001050624e+00	2.613693496115234924e-02
9.532500000000000417e-01	2.988504467558223965e+00	2.629210241336891671e-02
9.558333332999999765e-01	2.988435134055082987e+00	2.644727665011405160e-02
9.584166667000000306e-01	2.988365434111267316e+00	2.660305847455677469e-02
9.609999999999999654e-01	2.988295806674659438e+00	2.675884714099769843e-02
9.635833333000000112e-01	2.988225813550499765e+00	2.691523886848077793e-02
9.661666666999999542e-01	2.988155891499902683e+00	2.707163751885056230e-02
9.687500000000000000e-01	2.988085605510919063e+00	2.722863475471097930e-02
9.713333333000000458e-01	2.988015393158153454e+00	2.738563895477377080e-02
9.739166666999999888e-01	2.987944817610810766e+00	2.754323730670869136e-02
9.765000000000000346e-01	2.987874315261995761e+00	2.770084269792792014e-02
9.790833332999999694e-01	2.987803450457596988e+00	2.785903785078421013e-02
9.816666667000000235e-01	2.987732660410169050e+00	2.801724008608812155e-02
9.842499999999999583e-01	2.987661509640670676e+00	2.817602772319032639e-02
9.868333333000000041e-01	2.987590433187022221e+00	2.833482252441342844e-02
9.894166666999999471e-01	2.987518997739491589e+00	2.849419840396834672e-02
9.919999999999999929e-01	2.987447638162755492e+00	2.865358149686255892e-02
